Year,DOY,Tmax,Tmin,Tmean,Rain,SolarRad,VPD,FrostHours,DayIrrig,RH,SWC,Wind
2015,235,17.68172222,12.90527778,14.95714641,3.749,21.03846616,0.022067303,0,0,82.22583974,27.25967731,4.301555537
2015,236,18.86991667,10.22186111,13.71788831,0,14.73830889,0.027630796,0,0,76.42580222,27.15411931,1.435706202
2015,237,15.11283333,8.451638889,12.01192419,8.32,20.50706763,0.035740527,0,0,63.76528111,27.01040884,3.211849981
2015,238,16.18152778,10.67888889,12.71981851,1.38,15.10956769,0.029530726,0,0,74.04198566,27.07840683,3.376016099
2015,239,13.75861111,9.5155,11.31439815,0.06,14.35955209,0.029572988,0,0,73.58378846,26.93333981,3.941396528
2015,240,15.74427778,10.12072222,12.50269734,0.19,15.3131408,0.033761766,0,0,70.46892094,26.78007194,3.441232611
2015,241,15.38905556,10.08722222,12.55898264,3.91,10.40191406,0.022541659,0,0,81.57638462,26.67510199,2.871179096
2015,242,16.22561111,10.17575,13.07368519,0,13.14231437,0.033652293,0,0,72.38220833,26.57513465,2.170131881
2015,243,14.17441667,8.710944444,11.05531539,0,11.81179166,0.022259922,0,0,78.75741111,26.44396826,2.59057401
2015,244,14.48658333,7.724516667,10.62461467,0.06,16.82720799,0.028493755,0,0,69.83957,26.31619806,2.814659567
2015,245,13.13872222,7.3335,9.731321586,0.32,11.56731829,0.023400964,0,0,73.88236,26.19335831,2.613612883
2015,246,10.9655,6.349244444,8.609112616,1.97,4.618108135,0.018355325,0,0,82.26785532,26.10655817,2.990335258
2015,247,13.71636111,7.257972222,10.26839034,0.05,13.51432019,0.027443025,0,0,70.14667477,26.01110641,2.873728001
2015,248,11.72822222,6.503694444,8.971541493,0.25,13.67818919,0.037245355,0,0,61.24125107,25.86729116,2.653666327
2015,249,17.21144444,5.745563889,11.3272397,0,18.98899981,0.041926684,0,0,64.64257407,25.72043639,2.407809595
2015,250,16.91675,8.902361111,11.79787269,0,14.13301575,0.022131086,0,0,79.56935889,25.60283704,1.395728963
2015,251,9.729416667,7.815941667,8.902260475,0.4,3.756478605,0.006469752,0,0,100,25.54494241,2.336142849
2015,252,11.85716667,7.159561111,9.556984896,0,5.312118355,0.008195138,0,0,89.03346561,25.51911926,2.640081835
2015,253,15.27491667,9.840972222,11.93018866,0,12.84297628,0.016411224,0,0,80.52728865,25.44711213,3.548351946
2015,254,15.243,9.934472222,11.93292766,0,12.52863076,0.015753934,0,0,80.72981692,25.34483576,4.309041773
2015,255,12.45072222,7.631708333,10.55584132,24.461,3.37557267,0.005060701,0,0,97.45106209,25.97234764,3.215634153
2015,256,14.76722222,7.938083333,10.66870596,0,9.10210229,0.01939504,0,0,77.70930051,26.46942113,1.811902891
2015,257,12.77225,8.266555556,10.37868692,3.35,5.89436802,0.004543929,0,0,93.54519444,26.30687465,2.32014931
2015,258,12.979,7.804741667,10.38575613,3.1,6.170040635,0.011010922,0,0,86.96991358,26.32903516,2.400434311
2015,259,13.38038889,5.375169444,8.78624809,0,14.54855467,0.016428924,0,0,78.20435648,26.27527706,2.111315535
2015,260,12.83941667,6.262688889,9.84301088,0.24,6.59179442,0.011889633,0,0,86.23549495,26.17590241,2.551099118
2015,261,12.85683333,8.509361111,10.43085706,0.21,7.12178424,0.015488214,0,0,84.81456884,26.09502104,2.03122077
2015,262,15.48677778,8.485,11.69272396,0,15.48352229,0.023562949,0,0,76.19786111,25.98126889,2.275761443
2015,263,13.15552778,9.716111111,11.31789178,1.669,3.93668685,0.01325748,0,0,83.74385139,25.86921039,1.755988974
2015,264,12.85247222,7.396225,10.66454705,10.951,5.092165475,0.004622042,0,0,95.13821717,26.06320285,2.344377221
2015,265,12.23802778,6.184347222,8.831554398,2.43,9.78639112,0.01045141,0,0,85.89797639,26.12679155,2.932336856
2015,266,11.94775,5.250469444,9.063147975,2.148,7.30736477,0.008310342,0,0,89.21567725,26.08157444,2.803050815
2015,267,10.98347222,6.432366667,8.396953299,3.331,12.51900458,0.013082875,0,0,82.1195404,26.12152977,3.592818844
2015,268,12.62575,6.946419444,9.4724636,0,13.73752728,0.023448937,0,0,73.97854952,26.03990794,3.30359392
2015,269,14.36380556,8.166194444,10.97569155,0,6.165118015,0.02301903,0,0,78.41037963,25.91952806,1.695559461
2015,270,15.75697222,9.031388889,11.92719271,0,14.29947647,0.04184336,0,0,61.4571048,25.78889338,1.68613512
2015,271,15.58636111,9.182277778,11.71479282,0,12.51834361,0.028707714,0,0,72.97075126,25.65433185,2.152882172
2015,272,17.14541667,8.795861111,12.61881424,0,14.34432587,0.03387194,0,0,67.41980682,25.53626252,1.585266398
2015,273,14.61441667,7.420075,10.61069068,0,14.26273156,0.01667567,0,0,80.77311111,25.43445282,1.776313235
2015,274,18.20116667,8.209305556,12.31945651,0,14.6097203,0.054941929,0,0,56.02884091,25.32713678,2.362253955
2015,275,15.11975,8.057355556,10.5559316,0,14.42261968,0.036903695,0,0,63.8236537,25.18327484,2.967074306
2015,276,8.245019444,4.486655556,6.880284664,0,5.061888285,0.002546836,0,0,99.37483918,25.10940868,1.083630141
2015,277,9.853666667,4.662672222,7.206737789,0,6.779661335,0.012055169,0,0,78.30672377,25.08179056,1.453780795
2015,278,13.89711111,6.122022222,10.33951418,7.221,0.976425575,0.001091879,0,0,100,25.21123875,2.972894124
2015,279,14.39869444,12.18213889,13.49731019,21.99,2.51811055,0.001822286,0,0,100,26.64173067,1.848696558
2015,280,12.99611111,5.512366667,10.63128721,10.76,1.367554105,0.001719173,0,0,99.87007937,27.06721676,2.35858652
2015,281,12.01077778,4.691080556,8.13370191,0,11.57899373,0.013080352,0,0,81.91769709,27.21222319,2.225984195
2015,282,14.093,7.363725,10.81415909,0,10.31639873,0.026607711,0,0,72.37765694,26.95746854,1.627253596
2015,283,13.37711111,8.494638889,10.73244039,0.21,7.158219685,0.015674015,0,0,84.26131746,26.77508262,1.559291576
2015,284,9.759555556,6.78215,8.449362037,6.74,3.18067688,0.004804679,0,0,97.20157986,26.76422593,1.868081848
2015,285,9.559833333,5.719936111,7.316400868,4.86,8.848321605,0.014431705,0,0,80.82752924,26.79360525,2.572895007
2015,286,9.534055556,5.971097222,7.73026412,0,6.64415143,0.01026105,0,0,85.76539474,26.81563558,2.095330032
2015,287,9.784722222,6.047583333,7.278934259,0,5.32393414,0.014648195,0,0,80.32325154,26.76514495,1.604825497
2015,288,10.53325,5.836397222,7.712635995,0,6.56471395,0.008524852,0,0,85.78971199,26.70369824,2.085083795
2015,289,9.332222222,6.526686111,7.718487384,0.11,2.530312,0.00528333,0,0,90.75880035,26.64835093,2.305774051
2015,290,9.431722222,6.038027778,7.654876968,0,3.80535154,0.008186572,0,0,86.87136111,26.59466741,2.735849635
2015,291,10.00066667,7.357630556,8.236662558,0,4.1536909,0.007701138,0,0,85.29752469,26.53535975,2.381688155
2015,292,11.49663889,6.419602778,8.4266511,0,4.85529133,0.00896948,0,0,83.62735938,26.47411681,1.690419881
2015,293,10.99091667,6.467772222,8.083412731,5.375,7.827646705,0.01255795,0,0,79.07672515,26.40225044,2.432724074
2015,294,13.51525,8.346388889,11.43372396,6.655,5.70464976,0.005107582,0,0,94.39668403,26.78287653,5.153246739
2015,295,10.95516667,6.146463889,8.851553993,0,8.97972848,0.025302614,0,0,69.55940432,26.72866711,6.084488601
2015,296,9.927333333,4.761308333,7.78074456,0,2.64284309,0.013683736,0,0,86.55873016,26.60238366,2.700680947
2015,297,10.57991667,3.368902778,7.387835012,1.37,4.478021205,0.010300808,0,0,89.10369281,26.52282567,3.257407029
2015,298,8.401277778,3.357161111,5.840419502,0,4.0063604,0.008482616,0,0,87.7103268,26.45866681,2.258603587
2015,299,9.355722222,2.824452778,6.338773206,0,6.205818565,0.009314081,0,0,85.92066667,26.3937978,3.164315651
2015,300,11.31402778,8.448361111,9.589824653,0.22,0.619065065,0.002682754,0,0,100,26.35080558,2.703085274
2015,301,10.98666667,7.034327778,9.869637153,17.511,0.400520365,0.001025773,0,0,100,26.85689762,2.168722018
2015,302,9.947444444,5.009544444,7.876892766,3.861,2.09905558,0.004056417,0,0,96.99477778,27.66443616,2.8104301
2015,303,12.926,6.404322222,8.82221765,13.1,1.1605515,0.002481143,0,0,100,28.40410887,1.559843703
2015,304,13.35469444,10.492,12.41142361,4.55,1.77356752,0.000816898,0,0,98.77055556,28.91033074,2.406878131
2015,305,13.18991667,10.05752778,11.30366397,0.06,3.472798165,0.003721541,0,0,93.63614815,28.56053676,2.32850519
2015,306,16.56758333,8.436138889,11.82518403,0,7.14763466,0.026516336,0,0,70.63812582,28.24489544,2.026561211
2015,307,13.62463889,4.813302778,8.640620544,0,5.541482465,0.016610222,0,0,83.92587908,28.04738544,1.357403676
2015,308,9.057805556,5.838744444,7.833093171,3.21,1.127037385,0,0,0,100,27.94495093,1.223277284
2015,309,10.96358333,7.899727778,9.399039988,5.66,1.218864925,0.000946127,0,0,98.76839506,27.94546044,2.090430749
2015,310,12.72252778,8.668027778,10.80878993,0.58,1.013882355,0.002742213,0,0,99.16796296,28.16489729,3.043894796
2015,311,8.972194444,6.661619444,8.0594239,23.409,0.92278817,0.003815645,0,0,99.99280556,29.39975512,2.866204603
2015,312,12.19963889,4.653858333,7.387340046,19.03,0.775698995,0.004188092,0,0,98.18839506,30.1946637,3.994011931
2015,313,13.70425,5.261227778,9.786834491,4.42,1.81798924,0.005807178,0,0,95.25252137,30.03975296,6.296529584
2015,314,14.18752778,10.43272222,12.99554398,2.99,1.12113037,0.008439971,0,0,89.33185185,29.18704972,6.561784963
2015,315,10.82480556,6.89305,9.663654977,10.598,1.86291511,0.003912634,0,0,98.85463675,29.24780222,4.089128504
2015,316,11.25052778,5.555433333,7.888116088,11.552,3.219656895,0.011593621,0,0,82.33281852,29.40297403,4.508682368
2015,317,5.609080556,2.811025,3.664267245,5.61,4.158139455,0.010210827,0,0,85.36260516,30.07021021,4.941102677
2015,318,5.913102778,2.832875,4.569394444,20.21,1.465179145,0.008516758,0,0,83.58841667,29.47636486,4.399193247
2015,319,12.84458333,5.599816667,11.20022587,25.07,1.462028275,0.001418813,0,0,99.8132906,31.05948447,5.149119628
2015,320,11.66375,3.599047222,5.739273843,1.78,3.86160247,0.014497925,0,0,78.10718056,30.12483875,5.469022545
2015,321,6.030241667,2.92965,4.143624942,23.571,1.014849975,0.00948758,0,0,80.853775,29.92878069,4.089981672
2015,322,9.143916667,2.718730556,6.065955638,19.849,0.760420337,0.004006436,0,0,96.79892361,30.89797794,4.439826097
2015,323,6.954972222,3.463738889,5.247333912,0.71,2.70229572,0.006790212,0,0,88.35085648,30.57505706,4.60946137
2015,324,4.007305556,-0.329205556,2.627798727,1.05,1.630486745,0.006056674,0,0,92.54021368,29.58216396,4.000800974
2015,325,1.307138889,-2.197805556,-0.777688947,7.101,4.02807828,0.010683442,0,0,73.58587897,29.7796019,4.251706894
2015,326,3.700058333,-1.135088889,0.945964236,1.9,3.89577461,0.004914407,0,0,86.09476984,29.59215604,2.57539028
2015,327,6.947541667,-0.877577778,2.694025521,2,0.90008201,0.004785213,0,0,89.71875,29.47033792,3.743554213
2015,328,5.504327778,1.851577778,4.079860301,0.24,2.309534615,0.004486443,0,0,92.29643162,29.40109042,3.405706357
2015,329,7.051047222,1.375488889,4.060146181,0,3.56367217,0.009967839,0,0,79.60797222,29.18865537,2.703012694
2015,330,9.703055556,4.287352778,7.231103009,0.08,2.642765025,0.001712067,0,0,96.84143162,28.97592613,3.468756133
2015,331,9.441305556,0.099219444,6.074892708,6.6,0.911628605,0.004632589,0,0,90.67955556,28.91876852,4.354187043
2015,332,4.577347222,0.011333333,2.42405897,12.049,1.019698075,0.003471752,0,0,92.74814815,29.19118155,4.634183732
2015,333,7.155994444,-0.211336111,2.796361921,18.089,1.060738385,0.003686954,0,0,90.80419753,30.43114954,4.850711988
2015,334,2.704052778,-0.209097222,1.063777431,5.69,0.5288837,0.002988922,0,0,99.78726852,30.47011394,3.83832084
2015,335,10.31122222,0.323911111,5.277351996,12.59,0.336320145,0.005187771,0,0,100,30.5515565,4.506795943
2015,336,10.54219444,3.001769444,7.594144155,2.53,1.000777845,0.011588344,0,0,95.22011111,30.41621641,4.55688751
2015,337,7.71005,0.440022222,3.963472164,49.281,0.40271369,0.010294854,0,0,80.24771111,30.41214065,2.818754629
2015,338,9.615305556,0.993608333,6.228547569,6.31,0.971172495,0.010351544,0,0,87.73371181,31.24104889,6.039692559
2015,339,10.84275,8.076894444,9.100535995,53.04,0.698450435,0.002266537,0,0,97.88469136,31.72678236,8.717038607
2015,340,10.39772222,2.562991667,6.021917535,15.971,2.19698725,0.005785418,0,0,89.91561111,31.61175507,4.710979566
2015,341,10.09463889,3.069275,6.526501505,3.19,0.81492131,0.006264486,0,0,99.13061161,30.61068715,4.067574306
2015,342,9.419361111,2.282716667,6.995001331,6.82,2.457692703,0.009144969,0,0,82.53563657,30.12717588,4.24398627
2015,343,9.254861111,2.158713889,6.481539294,8.62,2.257716785,0.008964174,0,0,86.60702778,30.01833905,5.814181739
2015,344,6.525797222,0.177994444,3.671678819,12.89,2.734598015,0.007679368,0,0,83.74968687,30.73514331,4.971553376
2015,345,3.443797222,0.209861111,1.963696759,3.2,1.862386785,0.003907965,0,0,93.23383333,30.82608748,4.660642627
2015,346,2.832916667,-0.044063889,1.367368692,10.357,0.068421515,0.001579269,0,0,NA,30.41274727,3.367065056
2015,347,2.908411111,0.278397222,1.582268403,9.214,1.730424675,0.006111553,0,0,81.2539697,31.09259859,2.54648491
2015,348,5.742791667,1.832977778,4.591252662,0.25,1.320102325,0.002674194,0,0,91.14378788,31.12003225,2.362392803
2015,349,9.681822222,5.150361111,6.418613831,4.81,0.0901262,0.001033456,0,0,NA,30.42314979,3.275287194
2015,350,10.35883333,8.134327778,9.439214501,0,0.679348047,0.000968047,0,0,100,30.87516799,3.413205879
2015,351,11.93233333,9.013138889,10.45952546,0.14,1.15854052,0.009739028,0,0,91.77644444,30.27498488,4.025415124
2015,352,10.04827778,8.342555556,9.208905671,3.96,0.55576979,0.005579868,0,0,99.79939815,29.96575683,4.46903883
2015,353,13.48391667,9.528277778,11.65264873,5.497,1.142437133,0.015403025,0,0,79.15001852,29.87088275,5.221235075
2015,354,9.514111111,4.998866667,6.93727662,17.513,1.89191017,0.006046091,0,0,86.444225,30.56629016,4.857663426
2015,355,6.657175,3.48195,5.037504687,5.94,0.79699947,0.006439015,0,0,93.26824074,30.80087271,4.377130228
2015,356,10.56347222,4.611072222,7.101928125,24.69,0.580980275,0.006359246,0,0,95.97982639,31.30253361,4.927856166
2015,357,7.958305556,2.924236111,4.716131424,6.66,2.78888506,0.011996016,0,0,81.27699769,31.12504944,5.075161052
2015,358,8.833916667,1.249602778,4.974158565,6.979,1.422277485,0.013107405,0,0,85.03885606,30.39375875,5.66597737
2015,359,3.039863889,-0.110236111,1.778138773,23.808,0.26817834,0.003692522,0,0,94.475625,30.44628188,3.962445469
2015,360,9.611361111,3.173719444,5.340863194,51.655,0.21442235,0.000853628,0,0,100,32.31027523,3.603320125
2015,361,4.842741667,2.536280556,3.611987558,1.2,2.88555151,0.003694055,0,0,91.39428241,31.48754977,3.25637595
2015,362,8.381388889,4.891516667,7.007920544,0,0.78513873,0.004067505,0,0,92.82074074,30.52597241,4.479285708
2015,363,8.397561111,5.834108333,6.839265625,0.4,2.132499775,0.01177153,0,0,80.34077778,30.11066711,4.555203636
2015,364,11.61852778,3.064966667,8.021112326,4.2,0.231612015,0.016215728,0,0,95.84777778,29.95495579,6.555100256
2015,365,4.720158333,0.570622222,2.722005729,14.6,1.636117025,0.005889677,0,0,85.20087121,29.8840894,3.723865406
2016,1,4.139113889,-0.665397222,1.079447413,0.4,1.31912594,0.008074196,0,0,87.31715972,29.93379111,3.572943038
2016,2,6.277894444,4.074866667,5.602405266,17,0.071184305,0.002284578,0,0,NA,31.06839086,4.365329276
2016,3,6.018969444,4.417002778,5.072634954,19,0.34357572,0.002139772,0,0,100,31.98976912,4.268190501
2016,4,5.306630556,3.863277778,4.831354745,32,0.424897475,0.002242704,0,0,100,32.0398366,4.153009791
2016,5,5.176013889,3.831736111,4.54971684,50.6,0.08780568,0.00117729,0,0,100,32.7567547,4.342323211
2016,6,4.412588889,3.282158333,3.876854572,18.2,0.059816765,0,0,0,NA,32.47992257,4.8335069
2016,7,4.441286111,0.785627778,2.928450289,8,0.134585385,0.000704038,0,0,NA,31.93755174,4.846619365
2016,8,1.364738889,-0.589488889,0.279421817,3,0.59244093,0.002052565,0,0,93.58805556,31.42053861,2.113962751
2016,9,5.6085,0.407219444,2.431096123,13.6,0.304467265,0.000502021,0,0,100,31.39800056,2.569236759
2016,10,4.088766667,0.908538889,2.654992593,23.4,0.63270993,0.004225877,0,0,95.93875,31.844349,4.576847345
2016,11,4.205041667,0.015025,1.612469907,0,3.708611035,0.004718868,0,0,84.52117949,31.14882519,1.819137624
2016,12,3.368661111,0.695191667,1.875492882,6.2,1.08135911,0.000898936,0,0,99.6530303,30.57803637,2.985420726
2016,13,1.275,-0.971886111,0.198590501,0.25,2.346101838,0.001163605,0,0,96.40070163,31.1906521,2.566718562
2016,14,0.046919444,-3.041691667,-1.412083681,0,1.682726375,0.000515701,0,0,99.98175926,NA,3.115042112
2016,15,0.400488889,-3.017519444,-1.250986458,3.67,4.04825454,0.003945552,0,0,93.1397619,NA,3.414201642
2016,16,0.692108333,-3.127380556,-1.495511748,0,2.355089265,0.010147557,0,0,78.85708333,NA,2.275353306
2016,17,-0.555630556,-2.752361111,-1.385555324,0,3.51786782,0.00490758,0,0,89.76994048,NA,2.045073747
2016,18,1.677583333,-1.113236111,0.308386053,1.98,1.326857285,0.000208607,0,0,100,NA,1.306791186
2016,19,4.412511111,0.322141667,1.55547772,5.73,3.683092735,0.002907517,0,0,91.89390812,NA,1.710744847
2016,20,1.516558333,0.386522222,1.031124537,0.62,0.7418727,0.002823363,0,0,99.06712121,NA,1.508984747
2016,21,2.150505556,-1.456280556,-0.097967824,0.26,1.71916529,0.000271131,0,0,99.99994949,NA,2.360725956
2016,22,8.328416667,2.10845,5.173413079,12.471,0.96953362,0.004257481,0,0,98.50601852,NA,3.812105978
2016,23,8.153777778,5.212575,6.514636806,1.33,2.46400513,0.009793799,0,0,84.48046296,NA,3.744372704
2016,24,11.79044444,5.482430556,9.78455897,3.63,0.991072115,0.002229375,0,0,98.93016204,NA,3.768787207
2016,25,11.68891667,4.163955556,9.090277604,1.12,1.28328314,0.012086513,0,0,85.09215741,NA,4.540790394
2016,26,10.02052778,3.342575,6.788824942,19.139,0.75718639,0.006764206,0,0,97.90701389,NA,6.133994874
2016,27,9.9945,0.605661111,5.527825637,32.092,1.917801285,0.004337672,0,0,95.06865741,NA,3.987894007
2016,28,7.7165,0.806855556,4.21236875,4.71,1.543388505,0.006910217,0,0,85.58538889,NA,4.391780035
2016,29,9.295944444,3.025211111,6.382308681,6.27,4.173380345,0.013012523,0,0,75.98637302,NA,4.395243823
2016,30,4.018794444,-0.390052778,0.738437326,1.31,3.320076555,0.010103946,0,0,76.40969444,NA,4.579755132
2016,31,8.613555556,-0.053566667,2.300155729,7.871,1.17270392,0.004508358,0,0,100,NA,5.094675785
2016,32,9.428083333,2.500011111,6.839579444,7.69,3.51732037,0.009305013,0,0,84.56859259,NA,4.912065031
2016,33,5.412527778,-0.015233333,2.955949421,0.09,4.541315095,0.012066564,0,0,77.29442262,NA,4.900852497
2016,34,4.451591667,0.189552778,1.847072859,0,5.95759542,0.00922805,0,0,72.73363194,NA,3.794811015
2016,35,7.750419444,0.206647222,5.012278067,6.04,3.70675859,0.006165689,0,0,87.21606838,NA,3.217254653
2016,36,7.952536111,1.96445,6.318995949,1.02,2.13814102,0.007310757,0,0,84.16528704,NA,2.709246966
2016,37,6.304297222,0.511802778,2.824339699,4.011,0.718328635,0.00388118,0,0,98.1154798,NA,2.536220704
2016,38,5.237825,1.147972222,3.015951852,1.31,3.95058395,0.007325079,0,0,79.21581173,NA,2.554881107
2016,39,5.157247222,2.193036111,3.827629398,3.611,2.598177335,0.003949824,0,0,97.29433333,NA,2.711581694
2016,40,3.254872222,1.067630556,2.135862558,1.64,1.74345219,0.00358082,0,0,93.70709402,NA,2.713129002
2016,41,4.016608333,-0.684638889,1.537189525,0,7.53919832,0.010617198,0,0,73.61248039,29.85605283,3.103881169
2016,42,4.426522222,-1.114497222,0.997082581,0,7.601189855,0.009331435,0,0,76.37418791,29.71364502,2.982088928
2016,43,3.922852778,0.249755556,1.509054398,0.08,4.17879937,0.005084664,0,0,89.71466111,29.59520604,1.953186596
2016,44,1.7628,-0.159891667,0.344598264,10.39,1.41520277,0.00116646,0,0,100,29.77248972,2.79350322
2016,45,0.397444444,-1.814525,-0.702275,1.41,3.987456185,0.002218632,0,0,99.72663194,30.18786583,2.727300571
2016,46,1.269222222,-2.511577778,-0.985266956,0,8.49146608,0.007896828,0,0,82.81686883,30.04857866,3.172785586
2016,47,3.262738889,-2.882688889,0.728550231,7.23,5.160768405,0.012521676,0,0,75.27282593,29.90898324,3.671249603
2016,48,3.779155556,-0.363925,2.227143808,11.06,1.558624005,0.002090548,0,0,99.3197619,30.73975095,3.053530992
2016,49,2.799830556,-1.853208333,0.404935706,0,7.33797575,0.003228626,0,0,92.20723765,30.94603141,2.770258132
2016,50,6.680872222,0.132,3.358824306,2.99,3.564619705,0.003897079,0,0,89.58191176,30.33431752,3.944342756
2016,51,4.505625,1.943905556,3.515586285,5.44,2.430717435,0.005426779,0,0,92.16835317,30.49150451,5.397051347
2016,52,6.406069444,1.033369444,4.206533044,0.61,3.58797454,0.005399172,0,0,96.51050654,30.31931088,4.666983549
2016,53,6.025747222,-0.081855556,2.149452141,0,8.870213205,0.009529915,0,0,83.67279532,30.13013352,3.593562495
2016,54,3.685363889,-2.241961111,0.640858854,0,8.940509365,0.01685233,0,0,63.55618275,29.9142231,2.779885602
2016,55,2.785813889,-2.690138889,-0.57204919,0,8.11666456,0.015104359,0,0,70.03539969,29.66993199,2.219695657
2016,56,2.418444444,-3.051630556,-0.434481076,0,5.93053767,0.014665963,0,0,63.8455915,29.51523574,1.988570052
2016,57,3.259972222,-0.432816667,0.824067766,0,4.449821115,0.017081431,0,0,69.89236765,29.42940986,1.568689605
2016,58,3.517897222,-0.195716667,1.176135185,1.29,3.76464452,0.013677297,0,0,78.33961265,29.34469137,1.726128109
2016,59,5.1563,-0.529902778,1.805778588,0,8.231981225,0.011503427,0,0,75.82594883,29.26726118,1.656270148
2016,60,3.674252778,-0.491083333,1.55345706,1.61,6.62851318,0.012457074,0,0,73.79775617,29.19760472,2.932997878
2016,61,9.016972222,-0.015208333,5.391710967,6.739,6.29566375,0.006684137,0,0,88.40513542,29.31992389,4.841122021
2016,62,4.228313889,-0.996205556,1.011686111,3.72,7.61110014,0.00757809,0,0,81.79317647,29.43055183,3.208186339
2016,63,4.158491667,-1.958755556,1.092086632,2.28,5.74519949,0.000336007,0,0,98.95019006,29.57386461,2.216811125
2016,64,3.445663889,0.844916667,1.95843316,11.559,2.725304045,0.003257614,0,0,96.10604167,30.4664144,3.56509694
2016,65,2.679111111,-0.142155556,1.080902025,10.47,3.82636559,0.001682212,0,0,99.00134503,31.02788282,2.700359372
2016,66,1.617305556,-2.2575,-0.54298235,0,6.08250373,0.008895554,0,0,80.90334167,31.0384972,2.603952896
2016,67,3.543741667,-2.999177778,-0.001414236,0.08,10.17613784,0.014888732,0,0,69.90943783,30.30862794,2.797566011
2016,68,5.308980556,-1.440922222,2.00060171,0.31,3.747835342,0.00615174,0,0,95.06285511,30.05828227,2.481213032
2016,69,3.145305556,2.168066667,2.670426852,1.47,2.73820928,0.001835291,0,0,98.21893275,29.94975025,2.774293351
2016,70,6.217733333,2.062297222,3.476996991,3.899,4.72020984,0.004616951,0,0,91.72037573,29.87894894,1.566850433
2016,71,8.554388889,2.247083333,5.28692037,0.779,11.08315582,0.019200531,0,0,69.83023472,29.79940488,1.867688558
2016,72,10.43080556,3.601666667,6.603959954,1.021,8.30092122,0.010080862,0,0,85.37865873,29.66445236,2.072704389
2016,73,11.19736111,5.724005556,7.930299884,0,6.63105688,0.017120753,0,0,73.60070833,29.51021743,1.333527094
2016,74,8.797083333,2.943752778,5.36962338,0,14.46866954,0.024321672,0,0,64.89229924,29.35395435,1.743619126
2016,75,5.310211111,2.655188889,4.014519618,0,4.62641005,0.010103447,0,0,100,29.23833486,2.865485895
2016,76,6.052902778,2.109775,3.402539815,0,5.445286855,0.001506628,0,0,99.06761111,29.17035315,1.988503931
2016,77,8.825888889,-0.318363889,3.442692882,0,11.14403065,0.003817892,0,0,92.48122854,29.10399106,0.848251638
2016,78,4.375394444,1.241494444,2.891452199,0,3.919599515,0.003442742,0,0,97.94668129,29.03597433,2.230511696
2016,79,4.297877778,2.536994444,3.236928588,0,3.175097235,0.008672156,0,0,85.04666667,28.95744734,1.950772473
2016,80,9.658583333,1.175763889,5.33461875,0,9.185074655,0.018568296,0,0,73.95745833,28.85001639,1.952822458
2016,81,10.17958333,1.553741667,5.450989236,0,12.26338853,0.019024015,0,0,71.3609843,28.72503086,3.197362964
2016,82,8.692861111,2.508752778,5.782720775,0,7.490309105,0.013344976,0,0,79.63618254,28.61826838,2.084912555
2016,83,5.205983333,2.811788889,4.245060532,0,2.95354302,0.01229943,0,0,82.43529583,28.52895051,2.311543574
2016,84,7.225597222,3.236363889,5.137402199,0,4.84449268,0.007455947,0,0,90.695125,28.46071322,3.156298377
2016,85,9.058694444,1.940583333,5.873180208,0,15.36329466,0.024593098,0,0,70.31615338,28.37157377,3.807707539
2016,86,9.227,3.491608333,6.396813079,10.681,2.32899121,0.014708559,0,0,85.79910243,28.30384072,5.107793885
2016,87,6.085391667,2.146675,3.941368229,9.15,10.98192424,0.010767317,0,0,84.7663128,28.40462611,5.025296104
2016,88,5.998225,1.192830556,3.21379838,1.13,8.321821835,0.009611913,0,0,84.2025314,28.48126854,3.244329936
2016,89,5.8098,0.929658333,3.083667882,1.46,10.61220209,0.010246823,0,0,83.84350778,28.41799185,2.446688125
2016,90,6.974844444,-0.234572222,3.011477199,0,11.99053466,0.011175838,0,0,78.43351852,28.35045956,2.5666582
2016,91,9.687055556,0.047405556,4.465270312,0,14.31208721,0.022262479,0,0,65.24419792,28.25895028,1.863587505
2016,92,6.320291667,0.596427778,4.140465043,0.14,4.036687925,0.013504161,0,0,78.41105833,28.1707609,3.903684999
2016,93,7.804333333,5.605980556,6.541413773,5.11,3.260587825,0.003602921,0,0,98.17138889,28.14079493,2.33400457
2016,94,9.852305556,2.994436111,6.272830556,1.39,9.178985895,0.013511227,0,0,82.10297826,28.16173734,1.933031325
2016,95,7.778358333,4.912083333,6.169542419,5.12,3.11170277,0.00363273,0,0,97.39742284,28.20254539,2.077504639
2016,96,8.206152778,3.842725,5.496356481,2.7,6.49086335,0.006320086,0,0,89.92876273,28.25229113,2.634137576
2016,97,5.386394444,1.561044444,3.703507813,4.69,10.52863492,0.005579172,0,0,91.44354977,28.25100685,3.82128154
2016,98,10.19938889,1.655127778,5.300140856,2.01,13.14240998,0.014936748,0,0,75.3229537,28.22873537,3.14645079
2016,99,9.097472222,3.389213889,5.780148553,0.359,12.01603751,0.017136502,0,0,75.52724667,28.15590604,2.115741602
2016,100,7.842341667,1.944072222,4.594600405,3.571,15.56376704,0.014356016,0,0,74.20469907,28.10034606,1.868132735
2016,101,9.268944444,0.384761111,4.07382228,3.58,19.28897367,0.016529428,0,0,72.36585648,28.05798676,2.136416145
2016,102,8.225361111,3.167783333,5.105148495,0,9.716807015,0.004922499,0,0,90.97462269,28.01123109,4.078361249
2016,103,5.313772222,4.229155556,4.994235069,13.079,1.03062264,5.19E-05,0,0,100,28.30364632,3.075612738
